Log file open, 12/18/22 13:45:23
[2022.12.18-13.59.22:810][ 83]LogSkeletalMesh: USkeletalMeshComponent::InitArticulated : Could not find root physics body: '/Game/Maps/Ship.Ship:PersistentLevel.Weapon_C_1.SkeletalMesh'
[2022.12.18-13.59.22:813][ 83]LogSkeletalMesh: USkeletalMeshComponent::InitArticulated : Could not find root physics body: '/Game/Maps/Ship.Ship:PersistentLevel.Weapon_C_1.SkeletalMesh'
[2022.12.18-13.59.22:813][ 83]LogSkeletalMesh: USkeletalMeshComponent::InitArticulated : Could not find root physics body: '/Game/Maps/Ship.Ship:PersistentLevel.Weapon_C_1.SkeletalMesh'
[2022.12.18-13.59.22:813][ 83]LogSkeletalMesh: USkeletalMeshComponent::InitArticulated : Could not find root physics body: '/Game/Maps/Ship.Ship:PersistentLevel.Weapon_C_1.SkeletalMesh'
[2022.12.18-13.59.34:611][318]LogSkeletalMesh: USkeletalMeshComponent::InitArticulated : Could not find root physics body: '/Game/Maps/Ship.Ship:PersistentLevel.Weapon_C_1.SkeletalMesh'
[2022.12.18-13.59.34:611][318]LogSkeletalMesh: USkeletalMeshComponent::InitArticulated : Could not find root physics body: '/Game/Maps/Ship.Ship:PersistentLevel.Weapon_C_1.SkeletalMesh'
[2022.12.18-13.59.35:691][387]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.12.18-13.59.35:726][387]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Objects/Weapon" FILE="C:/Users/Lukasz/Documents/GitHub/Westerplatte-1939/Westerplatte1939/Content/Objects/Weapon.uasset" SILENT=true
[2022.12.18-13.59.35:731][387]LogSavePackage: Moving output files for package: /Game/Objects/Weapon
[2022.12.18-13.59.35:732][387]LogSavePackage: Moving 'C:/Users/Lukasz/Documents/GitHub/Westerplatte-1939/Westerplatte1939/Saved/WeaponE2316C7F47D61D7D6AF969AB1B5D9085.tmp' to 'C:/Users/Lukasz/Documents/GitHub/Westerplatte-1939/Westerplatte1939/Content/Objects/Weapon.uasset'
[2022.12.18-13.59.35:740][387]LogFileHelpers: InternalPromptForCheckoutAndSave took 49 ms (total: 2.76 sec)
[2022.12.18-13.59.35:747][387]AssetCheck: New page: Asset Save: Weapon
[2022.12.18-13.59.35:747][387]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/Objects/Weapon.Weapon
[2022.12.18-13.59.36:615][446]LogWorld: UWorld::CleanupWorld for World_74, bSessionEnded=true, bCleanupResources=true
[2022.12.18-13.59.36:615][446]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.18-13.59.37:375][485]LogSlate: Window 'bron_dluga_skeletal_bron_dluga' being destroyed
[2022.12.18-13.59.37:413][485]LogWorld: UWorld::CleanupWorld for World_73, bSessionEnded=true, bCleanupResources=true
[2022.12.18-13.59.37:413][485]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.18-13.59.38:695][595]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2022.12.18-13.59.38:705][595]BlueprintLog: New page: Pre-Play auto-recompile
[2022.12.18-13.59.38:708][595]LogPlayLevel: [PlayLevel] Compiling Weapon before play...
[2022.12.18-13.59.38:713][595]LogSkeletalMesh: USkeletalMeshComponent::InitArticulated : Could not find root physics body: '/Game/Maps/Ship.Ship:PersistentLevel.Weapon_C_1.SkeletalMesh'
[2022.12.18-13.59.38:713][595]LogSkeletalMesh: USkeletalMeshComponent::InitArticulated : Could not find root physics body: '/Game/Maps/Ship.Ship:PersistentLevel.Weapon_C_1.SkeletalMesh'
[2022.12.18-13.59.38:755][595]LogUObjectHash: Compacting FUObjectHashTables data took   1.38ms
[2022.12.18-13.59.38:758][595]LogPlayLevel: PlayLevel: Blueprint regeneration took 53 ms (1 blueprints)
[2022.12.18-13.59.38:759][595]PIE: New page: PIE session: Ship (18 gru 2022, 15:59:38)
[2022.12.18-13.59.38:796][595]LogPlayLevel: Creating play world package: /Game/Maps/UEDPIE_0_Ship
[2022.12.18-13.59.38:808][595]LogPlayLevel: PIE: StaticDuplicateObject took: (0.011500s)
[2022.12.18-13.59.38:808][595]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Maps/Ship.Ship to /Game/Maps/UEDPIE_0_Ship.Ship (0.011530s)
[2022.12.18-13.59.38:808][595]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.18-13.59.38:808][595]LogAIModule: Creating AISystem for world Ship
[2022.12.18-13.59.38:808][595]LogPlayLevel: PIE: World Init took: (0.000695s)
[2022.12.18-13.59.38:831][595]LogUObjectHash: Compacting FUObjectHashTables data took   1.18ms
[2022.12.18-13.59.38:832][595]LogAudio: Display: Creating Audio Device:                 Id: 31, Scope: Unique, Realtime: True
[2022.12.18-13.59.38:832][595]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2022.12.18-13.59.38:832][595]LogAudioMixer: Display: 	Sample Rate:						  48000
[2022.12.18-13.59.38:832][595]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2022.12.18-13.59.38:833][595]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2022.12.18-13.59.38:833][595]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2022.12.18-13.59.38:833][595]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2022.12.18-13.59.38:833][595]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2022.12.18-13.59.38:833][595]LogAudio: Display: AudioDevice MaxSources: 32
[2022.12.18-13.59.38:833][595]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2022.12.18-13.59.38:833][595]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2022.12.18-13.59.38:833][595]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2022.12.18-13.59.38:835][595]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2022.12.18-13.59.38:855][595]LogAudioMixer: Display: Using Audio Hardware Device Głośniki (USB PnP Audio Device)
[2022.12.18-13.59.38:855][595]LogAudioMixer: Display: Initializing Sound Submixes...
[2022.12.18-13.59.38:855][595]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2022.12.18-13.59.38:855][595]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2022.12.18-13.59.38:856][595]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=31
[2022.12.18-13.59.38:856][595]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=31
[2022.12.18-13.59.38:858][595]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=31
[2022.12.18-13.59.38:858][595]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=31
[2022.12.18-13.59.38:858][595]LogInit: FAudioDevice initialized.
[2022.12.18-13.59.38:858][595]LogAudio: Display: Audio Device (ID: 31) registered with world 'Ship'.
[2022.12.18-13.59.38:860][595]LogLoad: Game class is 'BP_Westerplatte1939GameModeBase_C'
[2022.12.18-13.59.38:866][595]LogWorld: Bringing World /Game/Maps/UEDPIE_0_Ship.Ship up for play (max tick rate 0) at 2022.12.18-14.59.38
[2022.12.18-13.59.38:868][595]LogWorld: Bringing up level for play took: 0.007778
[2022.12.18-13.59.38:870][595]LogOnline: OSS: Created online subsystem instance for: :Context_105
[2022.12.18-13.59.38:871][595]PIE: Server logged in
[2022.12.18-13.59.38:872][595]PIE: Play in editor total start time 0,168 seconds.
[2022.12.18-13.59.41:206][796]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.18-13.59.41:206][796]LogWorld: BeginTearingDown for /Game/Maps/UEDPIE_0_Ship
[2022.12.18-13.59.41:207][796]LogWorld: UWorld::CleanupWorld for Ship, bSessionEnded=true, bCleanupResources=true
[2022.12.18-13.59.41:207][796]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.18-13.59.41:210][796]LogPlayLevel: Display: Shutting down PIE online subsystems
[2022.12.18-13.59.41:216][796]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.18-13.59.41:239][796]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.18-13.59.41:240][796]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=31
[2022.12.18-13.59.41:241][796]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=31
[2022.12.18-13.59.41:249][796]LogUObjectHash: Compacting FUObjectHashTables data took   1.39ms
[2022.12.18-13.59.41:307][797]LogPlayLevel: Display: Destroying online subsystem :Context_105
[2022.12.18-14.00.25:591][133]LogAssetEditorSubsystem: Opening Asset editor for Blueprint /Game/Objects/Weapon.Weapon
[2022.12.18-14.00.25:592][133]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.18-14.00.34:683][852]LogSubobjectSubsystem: Warning: Cannot remove subobject 'DefaultSceneRoot' because it is the default scene root!
[2022.12.18-14.00.35:368][905]LogViewport: Scene viewport resized to 1302x671, mode Windowed.
[2022.12.18-14.00.44:196][544]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.12.18-14.00.44:257][544]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Objects/Weapon" FILE="C:/Users/Lukasz/Documents/GitHub/Westerplatte-1939/Westerplatte1939/Content/Objects/Weapon.uasset" SILENT=true
[2022.12.18-14.00.44:262][544]LogSavePackage: Moving output files for package: /Game/Objects/Weapon
[2022.12.18-14.00.44:262][544]LogSavePackage: Moving 'C:/Users/Lukasz/Documents/GitHub/Westerplatte-1939/Westerplatte1939/Saved/Weapon26A5D1D349871BC432018DBF106A51C0.tmp' to 'C:/Users/Lukasz/Documents/GitHub/Westerplatte-1939/Westerplatte1939/Content/Objects/Weapon.uasset'
[2022.12.18-14.00.44:270][544]LogFileHelpers: InternalPromptForCheckoutAndSave took 73 ms (total: 2.83 sec)
[2022.12.18-14.00.44:277][544]AssetCheck: New page: Asset Save: Weapon
[2022.12.18-14.00.44:277][544]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/Objects/Weapon.Weapon
[2022.12.18-14.00.44:754][580]LogSlate: Window 'Weapon' being destroyed
[2022.12.18-14.00.44:767][580]LogWorld: UWorld::CleanupWorld for World_75, bSessionEnded=true, bCleanupResources=true
[2022.12.18-14.00.44:767][580]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.18-14.00.48:627][904]LogAssetEditorSubsystem: Opening Asset editor for Blueprint /Game/Objects/Weapon.Weapon
[2022.12.18-14.00.48:627][904]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.18-14.00.52:772][191]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.12.18-14.00.52:819][191]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Objects/Weapon" FILE="C:/Users/Lukasz/Documents/GitHub/Westerplatte-1939/Westerplatte1939/Content/Objects/Weapon.uasset" SILENT=true
[2022.12.18-14.00.52:824][191]LogSavePackage: Moving output files for package: /Game/Objects/Weapon
[2022.12.18-14.00.52:825][191]LogSavePackage: Moving 'C:/Users/Lukasz/Documents/GitHub/Westerplatte-1939/Westerplatte1939/Saved/WeaponDC36AD5A44BBFDE1CF9A4988A85000B3.tmp' to 'C:/Users/Lukasz/Documents/GitHub/Westerplatte-1939/Westerplatte1939/Content/Objects/Weapon.uasset'
[2022.12.18-14.00.52:832][191]LogFileHelpers: InternalPromptForCheckoutAndSave took 60 ms (total: 2.89 sec)
[2022.12.18-14.00.52:839][191]AssetCheck: New page: Asset Save: Weapon
[2022.12.18-14.00.52:839][191]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/Objects/Weapon.Weapon
[2022.12.18-14.00.53:726][265]LogSlate: Window 'Weapon' being destroyed
[2022.12.18-14.00.53:739][265]LogWorld: UWorld::CleanupWorld for World_76, bSessionEnded=true, bCleanupResources=true
[2022.12.18-14.00.53:739][265]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.18-14.00.57:556][525]LogAssetEditorSubsystem: Opening Asset editor for Blueprint /Game/Objects/Weapon.Weapon
[2022.12.18-14.00.57:556][525]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.18-14.01.00:688][732]LogSlate: Window 'Weapon' being destroyed
[2022.12.18-14.01.06:607][209]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.12.18-14.01.06:640][209]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Objects/Weapon" FILE="C:/Users/Lukasz/Documents/GitHub/Westerplatte-1939/Westerplatte1939/Content/Objects/Weapon.uasset" SILENT=true
[2022.12.18-14.01.06:645][209]LogSavePackage: Moving output files for package: /Game/Objects/Weapon
[2022.12.18-14.01.06:645][209]LogSavePackage: Moving 'C:/Users/Lukasz/Documents/GitHub/Westerplatte-1939/Westerplatte1939/Saved/Weapon3B70429441F2AE49E32835A4633949BB.tmp' to 'C:/Users/Lukasz/Documents/GitHub/Westerplatte-1939/Westerplatte1939/Content/Objects/Weapon.uasset'
[2022.12.18-14.01.06:653][209]LogFileHelpers: InternalPromptForCheckoutAndSave took 45 ms (total: 2.94 sec)
[2022.12.18-14.01.06:660][209]AssetCheck: New page: Asset Save: Weapon
[2022.12.18-14.01.06:660][209]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/Objects/Weapon.Weapon
[2022.12.18-14.01.07:548][286]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2022.12.18-14.01.07:556][286]BlueprintLog: New page: Pre-Play auto-recompile
[2022.12.18-14.01.07:558][286]LogPlayLevel: [PlayLevel] Compiling Weapon before play...
[2022.12.18-14.01.07:559][286]LogBlueprint: Error: [AssetLog] C:\Users\Lukasz\Documents\GitHub\Westerplatte-1939\Westerplatte1939\Content\Objects\Weapon.uasset: [Compiler] This blueprint (self) is not a SceneComponent, therefore ' Target ' must have a connection.
[2022.12.18-14.01.07:616][286]LogUObjectHash: Compacting FUObjectHashTables data took   1.21ms
[2022.12.18-14.01.07:619][286]LogPlayLevel: PlayLevel: Blueprint regeneration took 63 ms (1 blueprints)
[2022.12.18-14.01.07:619][286]BlueprintLog: Warning: Blueprint failed to compile:  Weapon
[2022.12.18-14.01.08:799][286]LogSlate: Window 'Blueprint Compilation Errors' being destroyed
[2022.12.18-14.01.10:406][398]LogSlate: Window 'Message Log' being destroyed
[2022.12.18-14.01.10:423][398]LogSlate: Window 'Message Log' being destroyed
[2022.12.18-14.01.12:644][575]BlueprintLog: New page: Compile Weapon
[2022.12.18-14.01.12:648][575]LogBlueprint: Error: [AssetLog] C:\Users\Lukasz\Documents\GitHub\Westerplatte-1939\Westerplatte1939\Content\Objects\Weapon.uasset: [Compiler] This blueprint (self) is not a SceneComponent, therefore ' Target ' must have a connection.
[2022.12.18-14.01.12:690][575]LogUObjectHash: Compacting FUObjectHashTables data took   1.26ms
[2022.12.18-14.01.20:887][253]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.12.18-14.01.20:946][253]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Objects/Weapon" FILE="C:/Users/Lukasz/Documents/GitHub/Westerplatte-1939/Westerplatte1939/Content/Objects/Weapon.uasset" SILENT=true
[2022.12.18-14.01.20:951][253]LogSavePackage: Moving output files for package: /Game/Objects/Weapon
[2022.12.18-14.01.20:952][253]LogSavePackage: Moving 'C:/Users/Lukasz/Documents/GitHub/Westerplatte-1939/Westerplatte1939/Saved/WeaponF4F248E44E9886EFBAF96A8182A96C38.tmp' to 'C:/Users/Lukasz/Documents/GitHub/Westerplatte-1939/Westerplatte1939/Content/Objects/Weapon.uasset'
[2022.12.18-14.01.20:960][253]LogFileHelpers: InternalPromptForCheckoutAndSave took 73 ms (total: 3.01 sec)
[2022.12.18-14.01.20:966][253]AssetCheck: New page: Asset Save: Weapon
[2022.12.18-14.01.20:966][253]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/Objects/Weapon.Weapon
[2022.12.18-14.01.21:809][327]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2022.12.18-14.01.21:819][327]BlueprintLog: New page: Pre-Play auto-recompile
[2022.12.18-14.01.21:821][327]LogPlayLevel: [PlayLevel] Compiling Weapon before play...
[2022.12.18-14.01.21:880][327]LogUObjectHash: Compacting FUObjectHashTables data took   1.19ms
[2022.12.18-14.01.21:884][327]LogPlayLevel: PlayLevel: Blueprint regeneration took 64 ms (1 blueprints)
[2022.12.18-14.01.21:884][327]PIE: New page: PIE session: Ship (18 gru 2022, 16:01:21)
[2022.12.18-14.01.21:908][327]LogPlayLevel: Creating play world package: /Game/Maps/UEDPIE_0_Ship
[2022.12.18-14.01.21:919][327]LogPlayLevel: PIE: StaticDuplicateObject took: (0.011264s)
[2022.12.18-14.01.21:919][327]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Maps/Ship.Ship to /Game/Maps/UEDPIE_0_Ship.Ship (0.011294s)
[2022.12.18-14.01.21:920][327]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.18-14.01.21:920][327]LogAIModule: Creating AISystem for world Ship
[2022.12.18-14.01.21:920][327]LogPlayLevel: PIE: World Init took: (0.000682s)
[2022.12.18-14.01.21:950][327]LogUObjectHash: Compacting FUObjectHashTables data took   1.17ms
[2022.12.18-14.01.21:952][327]LogAudio: Display: Creating Audio Device:                 Id: 32, Scope: Unique, Realtime: True
[2022.12.18-14.01.21:952][327]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2022.12.18-14.01.21:952][327]LogAudioMixer: Display: 	Sample Rate:						  48000
[2022.12.18-14.01.21:952][327]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2022.12.18-14.01.21:952][327]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2022.12.18-14.01.21:952][327]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2022.12.18-14.01.21:952][327]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2022.12.18-14.01.21:952][327]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2022.12.18-14.01.21:952][327]LogAudio: Display: AudioDevice MaxSources: 32
[2022.12.18-14.01.21:952][327]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2022.12.18-14.01.21:952][327]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2022.12.18-14.01.21:952][327]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2022.12.18-14.01.21:954][327]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2022.12.18-14.01.21:974][327]LogAudioMixer: Display: Using Audio Hardware Device Głośniki (USB PnP Audio Device)
[2022.12.18-14.01.21:975][327]LogAudioMixer: Display: Initializing Sound Submixes...
[2022.12.18-14.01.21:975][327]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2022.12.18-14.01.21:975][327]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2022.12.18-14.01.21:975][327]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=32
[2022.12.18-14.01.21:975][327]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=32
[2022.12.18-14.01.21:977][327]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=32
[2022.12.18-14.01.21:977][327]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=32
[2022.12.18-14.01.21:977][327]LogInit: FAudioDevice initialized.
[2022.12.18-14.01.21:977][327]LogAudio: Display: Audio Device (ID: 32) registered with world 'Ship'.
[2022.12.18-14.01.21:980][327]LogLoad: Game class is 'BP_Westerplatte1939GameModeBase_C'
[2022.12.18-14.01.21:986][327]LogWorld: Bringing World /Game/Maps/UEDPIE_0_Ship.Ship up for play (max tick rate 0) at 2022.12.18-15.01.21
[2022.12.18-14.01.21:988][327]LogWorld: Bringing up level for play took: 0.008437
[2022.12.18-14.01.21:990][327]LogOnline: OSS: Created online subsystem instance for: :Context_109
[2022.12.18-14.01.21:992][327]PIE: Server logged in
[2022.12.18-14.01.21:992][327]PIE: Play in editor total start time 0,175 seconds.
[2022.12.18-14.01.25:605][614]LogBlueprintUserMessages: Weapon
[2022.12.18-14.01.25:910][644]LogBlueprintUserMessages: Weapon
[2022.12.18-14.01.26:458][699]LogBlueprintUserMessages: Weapon
[2022.12.18-14.01.26:919][742]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.18-14.01.26:919][742]LogWorld: BeginTearingDown for /Game/Maps/UEDPIE_0_Ship
[2022.12.18-14.01.26:919][742]LogWorld: UWorld::CleanupWorld for Ship, bSessionEnded=true, bCleanupResources=true
[2022.12.18-14.01.26:920][742]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.18-14.01.26:929][742]LogPlayLevel: Display: Shutting down PIE online subsystems
[2022.12.18-14.01.26:935][742]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.18-14.01.26:966][742]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.18-14.01.26:967][742]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=32
[2022.12.18-14.01.26:968][742]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=32
[2022.12.18-14.01.26:974][742]LogUObjectHash: Compacting FUObjectHashTables data took   1.27ms
[2022.12.18-14.01.27:041][743]LogPlayLevel: Display: Destroying online subsystem :Context_109
[2022.12.18-14.01.34:997][526]LogSlate: Window 'Weapon' being destroyed
[2022.12.18-14.01.35:010][526]LogWorld: UWorld::CleanupWorld for World_77, bSessionEnded=true, bCleanupResources=true
[2022.12.18-14.01.35:010][526]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.18-14.01.39:178][951]LogAssetEditorSubsystem: Opening Asset editor for Blueprint /Game/BasicPlayer/BP_firstplayer.BP_firstplayer
[2022.12.18-14.01.39:178][951]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.18-14.01.47:022][456]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.12.18-14.01.47:073][456]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/BasicPlayer/BP_firstplayer" FILE="C:/Users/Lukasz/Documents/GitHub/Westerplatte-1939/Westerplatte1939/Content/BasicPlayer/BP_firstplayer.uasset" SILENT=true
[2022.12.18-14.01.47:095][456]LogSavePackage: Moving output files for package: /Game/BasicPlayer/BP_firstplayer
[2022.12.18-14.01.47:095][456]LogSavePackage: Moving 'C:/Users/Lukasz/Documents/GitHub/Westerplatte-1939/Westerplatte1939/Saved/BP_firstplayerC42EAEAA4113363CFF3F7DBF14F7D814.tmp' to 'C:/Users/Lukasz/Documents/GitHub/Westerplatte-1939/Westerplatte1939/Content/BasicPlayer/BP_firstplayer.uasset'
[2022.12.18-14.01.47:103][456]LogFileHelpers: InternalPromptForCheckoutAndSave took 81 ms (total: 3.09 sec)
[2022.12.18-14.01.47:111][456]AssetCheck: New page: Asset Save: BP_firstplayer
[2022.12.18-14.01.47:111][456]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/BasicPlayer/BP_firstplayer.BP_firstplayer
[2022.12.18-14.01.47:572][494]LogSlate: Window 'BP_firstplayer' being destroyed
[2022.12.18-14.01.47:620][494]LogWorld: UWorld::CleanupWorld for World_78, bSessionEnded=true, bCleanupResources=true
[2022.12.18-14.01.47:620][494]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.18-14.01.48:266][549]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2022.12.18-14.01.48:275][549]BlueprintLog: New page: Pre-Play auto-recompile
[2022.12.18-14.01.48:276][549]LogPlayLevel: [PlayLevel] Compiling BP_firstplayer before play...
[2022.12.18-14.01.48:331][549]LogUObjectHash: Compacting FUObjectHashTables data took   1.21ms
[2022.12.18-14.01.48:334][549]LogPlayLevel: PlayLevel: Blueprint regeneration took 58 ms (1 blueprints)
[2022.12.18-14.01.48:334][549]PIE: New page: PIE session: Ship (18 gru 2022, 16:01:48)
[2022.12.18-14.01.48:371][549]LogPlayLevel: Creating play world package: /Game/Maps/UEDPIE_0_Ship
[2022.12.18-14.01.48:383][549]LogPlayLevel: PIE: StaticDuplicateObject took: (0.011442s)
[2022.12.18-14.01.48:383][549]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Maps/Ship.Ship to /Game/Maps/UEDPIE_0_Ship.Ship (0.011472s)
[2022.12.18-14.01.48:383][549]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.18-14.01.48:383][549]LogAIModule: Creating AISystem for world Ship
[2022.12.18-14.01.48:383][549]LogPlayLevel: PIE: World Init took: (0.000675s)
[2022.12.18-14.01.48:406][549]LogUObjectHash: Compacting FUObjectHashTables data took   1.19ms
[2022.12.18-14.01.48:407][549]LogAudio: Display: Creating Audio Device:                 Id: 33, Scope: Unique, Realtime: True
[2022.12.18-14.01.48:407][549]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2022.12.18-14.01.48:407][549]LogAudioMixer: Display: 	Sample Rate:						  48000
[2022.12.18-14.01.48:407][549]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2022.12.18-14.01.48:407][549]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2022.12.18-14.01.48:407][549]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2022.12.18-14.01.48:407][549]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2022.12.18-14.01.48:407][549]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2022.12.18-14.01.48:407][549]LogAudio: Display: AudioDevice MaxSources: 32
[2022.12.18-14.01.48:408][549]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2022.12.18-14.01.48:408][549]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2022.12.18-14.01.48:408][549]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2022.12.18-14.01.48:410][549]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2022.12.18-14.01.48:430][549]LogAudioMixer: Display: Using Audio Hardware Device Głośniki (USB PnP Audio Device)
[2022.12.18-14.01.48:430][549]LogAudioMixer: Display: Initializing Sound Submixes...
[2022.12.18-14.01.48:430][549]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2022.12.18-14.01.48:430][549]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2022.12.18-14.01.48:431][549]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=33
[2022.12.18-14.01.48:431][549]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=33
[2022.12.18-14.01.48:433][549]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=33
[2022.12.18-14.01.48:433][549]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=33
[2022.12.18-14.01.48:433][549]LogInit: FAudioDevice initialized.
[2022.12.18-14.01.48:433][549]LogAudio: Display: Audio Device (ID: 33) registered with world 'Ship'.
[2022.12.18-14.01.48:436][549]LogLoad: Game class is 'BP_Westerplatte1939GameModeBase_C'
[2022.12.18-14.01.48:440][549]LogWorld: Bringing World /Game/Maps/UEDPIE_0_Ship.Ship up for play (max tick rate 0) at 2022.12.18-15.01.48
[2022.12.18-14.01.48:443][549]LogWorld: Bringing up level for play took: 0.007725
